country_id,country_name,area_id,name,level,name 2,new_id_assigned,new_name,Latitude,Longitude,Edits,Level
147.0,Montenegro,3702.0,Å avnik,1.0,Montenegro,3702.0,Savnik,,,Change,1.0
147.0,Montenegro,3703.0,Å½abljak,1.0,Montenegro,,,,,Delete,1.0
147.0,Montenegro,1867.0,Andrijevica,1.0,Montenegro,,Andrijevica,,,,1.0
147.0,Montenegro,1872.0,ÂŠavnik,1.0,Montenegro,,,,,Delete,1.0
147.0,Montenegro,1869.0,ÂŽabljak,1.0,Montenegro,1869.0,Zabljak,,,Change,1.0
147.0,Montenegro,1887.0,Bar,1.0,Montenegro,,Bar,,,,1.0
147.0,Montenegro,1886.0,Berane,1.0,Montenegro,,Berane,,,,1.0
147.0,Montenegro,1885.0,Bijelo Polje,1.0,Montenegro,,Bijelo Polje,,,,1.0
147.0,Montenegro,1884.0,Budva,1.0,Montenegro,,Budva,,,,1.0
147.0,Montenegro,1883.0,Cetinje,1.0,Montenegro,,Cetinje,,,,1.0
147.0,Montenegro,1882.0,Danilovgrad,1.0,Montenegro,,Danilovgrad,,,,1.0
147.0,Montenegro,1881.0,Herceg Novi,1.0,Montenegro,,Herceg Novi,,,,1.0
147.0,Montenegro,3698.0,KolaÅ¡in,1.0,Montenegro,3698.0,Kolasin,,,Change,1.0
147.0,Montenegro,1880.0,KolaÂšin,1.0,Montenegro,,,,,Delete,1.0
147.0,Montenegro,1879.0,Kotor,1.0,Montenegro,,Kotor,,,,1.0
147.0,Montenegro,1868.0,Mojkovac,1.0,Montenegro,,Mojkovac,,,,1.0
147.0,Montenegro,3699.0,NikÅ¡iÄ‡,1.0,Montenegro,,,,,Delete,1.0
147.0,Montenegro,1878.0,NikÂšic,1.0,Montenegro,1878.0,Niksic,,,Change,1.0
147.0,Montenegro,1877.0,Plav,1.0,Montenegro,,Plav,,,,1.0
147.0,Montenegro,1876.0,Pljevlja,1.0,Montenegro,,Pljevlja,,,,1.0
147.0,Montenegro,3700.0,PluÅ¾ine,1.0,Montenegro,3700.0,Pluzine,,,Change,1.0
147.0,Montenegro,1875.0,PluÂžine,1.0,Montenegro,,,,,Delete,1.0
147.0,Montenegro,1873.0,Podgorica,1.0,Montenegro,,Podgorica,,,,1.0
147.0,Montenegro,3701.0,RoÅ¾aje,1.0,Montenegro,3701.0,Rozaje,,,Change,1.0
147.0,Montenegro,1874.0,RoÂžaje,1.0,Montenegro,,,,,Delete,1.0
147.0,Montenegro,1871.0,Tivat,1.0,Montenegro,,Tivat,,,,1.0
147.0,Montenegro,1870.0,Ulcinj,1.0,Montenegro,,Ulcinj,,,,1.0
114.0,Morocco,1745.0,Chaouia - Ouardigha,1.0,Morocco,,Chaouia-Ouardigha,,,,1.0
114.0,Morocco,1754.0,Doukkala - Abda,1.0,Morocco,,Doukkala-Abda,,,,1.0
114.0,Morocco,1753.0,FÃ¨s - Boulemane,1.0,Morocco,1753.0,Fes-Boulemane,,,Change,1.0
114.0,Morocco,1746.0,Gharb - Chrarda - BÃ©ni Hssen,1.0,Morocco,1746.0,Gharb-Chrarda-Beni Hssen,,,Change,1.0
114.0,Morocco,1747.0,Grand Casablanca,1.0,Morocco,,Grand Casablanca,,,,1.0
114.0,Morocco,1755.0,Guelmim - Es-Semara,1.0,Morocco,1755.0,Guelmim-Es Smara,,,Change,1.0
114.0,Morocco,1756.0,LaÃ¢youne - Boujdour - Sakia El Hamra,1.0,Morocco,1756.0,Laayoune-Boujdour-Sakia El Hamra,,,Change,1.0
114.0,Morocco,1748.0,Marrakech - Tensift - Al Haouz,1.0,Morocco,,Marrakech-Tensift-Al Haouz,,,,1.0
114.0,Morocco,1749.0,MeknÃ¨s - Tafilalet,1.0,Morocco,1749.0,Meknes-Tafilalet,,,Change,1.0
114.0,Morocco,1759.0,Oriental,1.0,Morocco,,Oriental,,,,1.0
114.0,Morocco,1757.0,Rabat - SalÃ© - Zemmour - Zaer,1.0,Morocco,1757.0,Rabat-Sale-Zemmour-Zaer,,,Change,1.0
114.0,Morocco,1758.0,Souss - Massa - DraÃ¢,1.0,Morocco,1758.0,Souss-Massa-Draa,,,Change,1.0
114.0,Morocco,1752.0,Tadla - Azilal,1.0,Morocco,,Tadla-Azilal,,,,1.0
114.0,Morocco,1751.0,Tanger - TÃ©touan,1.0,Morocco,1751.0,Tanger-Tetouan,,,Change,1.0
114.0,Morocco,1750.0,Taza - Al Hoceima - Taounate,1.0,Morocco,,Taza-Al Hoceima-Taounate,,,,1.0
129.0,Mozambique,1914.0,Cabo Delgado,1.0,Mozambique,,Cabo Delgado,,,,1.0
129.0,Mozambique,3704.0,Cidade de Maputo,1.0,Mozambique,,Cidade de Maputo,,,,1.0
129.0,Mozambique,1915.0,Gaza,1.0,Mozambique,,Gaza,,,,1.0
129.0,Mozambique,1916.0,Inhambane,1.0,Mozambique,,Inhambane,,,,1.0
129.0,Mozambique,1917.0,Manica,1.0,Mozambique,,Manica,,,,1.0
129.0,Mozambique,1918.0,Maputo,1.0,Mozambique,,Maputo,,,,1.0
129.0,Mozambique,1919.0,Nampula,1.0,Mozambique,,Nampula,,,,1.0
129.0,Mozambique,1920.0,Nassa,1.0,Mozambique,,,,,Delete,1.0
129.0,Mozambique,3705.0,Niassa,1.0,Mozambique,,Niassa,,,,1.0
129.0,Mozambique,1921.0,Sofala,1.0,Mozambique,,Sofala,,,,1.0
129.0,Mozambique,1922.0,Tete,1.0,Mozambique,,Tete,,,,1.0
129.0,Mozambique,3706.0,ZambÃ©zia,1.0,Mozambique,1923.0,,,,Delete,1.0
129.0,Mozambique,1923.0,Zambezia,1.0,Mozambique,,Zambezia,,,,1.0
218.0,Namibia,1995.0,Caprivi,1.0,Namibia,,Caprivi,,,,1.0
218.0,Namibia,1994.0,Erongo,1.0,Namibia,,Erongo,,,,1.0
218.0,Namibia,1993.0,Hardap,1.0,Namibia,,Hardap,,,,1.0
218.0,Namibia,2004.0,Karas,1.0,Namibia,,Karas,,,,1.0
218.0,Namibia,1992.0,Kavango,1.0,Namibia,1992.0,Okavango,,,Change,1.0
218.0,Namibia,2003.0,Khomas,1.0,Namibia,,Khomas,,,,1.0
218.0,Namibia,2002.0,Kunene,1.0,Namibia,,Kunene,,,,1.0
218.0,Namibia,1999.0,Ohangwena,1.0,Namibia,,Ohangwena,,,,1.0
218.0,Namibia,1998.0,Omaheke,1.0,Namibia,,Omaheke,,,,1.0
218.0,Namibia,1997.0,Omusati,1.0,Namibia,,Omusati,,,,1.0
218.0,Namibia,1996.0,Oshana,1.0,Namibia,,Oshana,,,,1.0
218.0,Namibia,2001.0,Oshikoto,1.0,Namibia,,Oshikoto,,,,1.0
218.0,Namibia,2000.0,Otjozondjupa,1.0,Namibia,,Otjozondjupa,,,,1.0
117.0,Nauru,2118.0,Aiwo,1.0,Nauru,,Aiwo,,,,1.0
117.0,Nauru,2122.0,Anabar,1.0,Nauru,,Anabar,,,,1.0
117.0,Nauru,2114.0,Anetan,1.0,Nauru,,Anetan,,,,1.0
117.0,Nauru,2119.0,Anibare,1.0,Nauru,,Anibare,,,,1.0
117.0,Nauru,2120.0,Baiti,1.0,Nauru,,Baiti,,,,1.0
117.0,Nauru,2116.0,Boe,1.0,Nauru,,Boe,,,,1.0
117.0,Nauru,2121.0,Buada,1.0,Nauru,,Buada,,,,1.0
117.0,Nauru,2123.0,Denigomodu,1.0,Nauru,,Denigomodu,,,,1.0
117.0,Nauru,2124.0,Ewa,1.0,Nauru,,Ewa,,,,1.0
117.0,Nauru,2113.0,Ijuw,1.0,Nauru,,Ijuw,,,,1.0
117.0,Nauru,2115.0,Meneng,1.0,Nauru,,Meneng,,,,1.0
117.0,Nauru,2117.0,Nibok,1.0,Nauru,,Nibok,,,,1.0
117.0,Nauru,2112.0,Uaboe,1.0,Nauru,,Uaboe,,,,1.0
117.0,Nauru,2111.0,Yaren,1.0,Nauru,,Yaren,,,,1.0
116.0,Nepal,2106.0,Central,1.0,Nepal,,Central,,,,1.0
116.0,Nepal,2107.0,East,1.0,Nepal,2107.0,Eastern,,,Change,1.0
116.0,Nepal,3714.0,Far West,1.0,Nepal,2108.0,,,,Delete,1.0
116.0,Nepal,2108.0,Far-Western,1.0,Nepal,,Far-Western,,,,1.0
116.0,Nepal,3715.0,Mid-West,1.0,Nepal,2109.0,,,,Delete,1.0
116.0,Nepal,2109.0,Mid-Western,1.0,Nepal,,Mid-Western,,,,1.0
116.0,Nepal,2110.0,West,1.0,Nepal,,Western,,,,1.0
161.0,Netherlands,2079.0,Drenthe,1.0,Netherlands,,Drenthe,,,,1.0
161.0,Netherlands,2080.0,Flevoland,1.0,Netherlands,,Flevoland,,,,1.0
161.0,Netherlands,2081.0,Friesland,1.0,Netherlands,,Friesland,,,,1.0
161.0,Netherlands,2082.0,Gelderland,1.0,Netherlands,,Gelderland,,,,1.0
161.0,Netherlands,2083.0,Groningen,1.0,Netherlands,,Groningen,,,,1.0
161.0,Netherlands,2084.0,IJsselmeer,1.0,Netherlands,,,,,Delete,1.0
161.0,Netherlands,2085.0,Limburg,1.0,Netherlands,,Limburg,,,,1.0
161.0,Netherlands,2086.0,Noord-Brabant,1.0,Netherlands,,North Brabant,,,,1.0
161.0,Netherlands,2078.0,Noord-Holland,1.0,Netherlands,,North Holland,,,,1.0
161.0,Netherlands,2073.0,Overijssel,1.0,Netherlands,,Overijssel,,,,1.0
161.0,Netherlands,2074.0,Utrecht,1.0,Netherlands,,Utrecht,,,,1.0
161.0,Netherlands,2075.0,Zeeland,1.0,Netherlands,,Zealand,,,,1.0
161.0,Netherlands,2076.0,Zeeuwse meren,1.0,Netherlands,,South Holland,,,,1.0
161.0,Netherlands,2077.0,Zuid-Holland,1.0,Netherlands,,,,,Delete,1.0
161.0,Netherlands,,,,Netherlands,10365.0,Aruba,12.52111,-69.968338,Add,1.0
161.0,Netherlands,,,,Netherlands,10366.0,Curacao,12.122428,-68.882439,Add,1.0
161.0,Netherlands,,,,Netherlands,10367.0,Netherlands Antilles,12.140192,-69.159026,Add,1.0
161.0,Netherlands,,,,Netherlands,10368.0,Sint Maarten,18.08255,-63.052251,Add,1.0
,,87.0,Bonaire,1.0,Netherlands Antilles,,,,,Delete,1.0
,,88.0,CuraÃ§ao,1.0,Netherlands Antilles,,,,,Delete,1.0
,,89.0,Saba,1.0,Netherlands Antilles,,,,,Delete,1.0
,,86.0,Sint Eustatius,1.0,Netherlands Antilles,,,,,Delete,1.0
,,90.0,Sint Maarten,1.0,Netherlands Antilles,,,,,Delete,1.0
,,2007.0,ÃŽles LoyautÃ©,1.0,New Caledonia,,,,,Delete,1.0
,,2006.0,Nord,1.0,New Caledonia,,,,,Delete,1.0
,,2005.0,Sud,1.0,New Caledonia,,,,,Delete,1.0
120.0,New Zealand,2139.0,Auckland,1.0,New Zealand,,Auckland,,,,1.0
120.0,New Zealand,2138.0,Bay of Plenty,1.0,New Zealand,,Bay of Plenty,,,,1.0
120.0,New Zealand,2137.0,Canterbury,1.0,New Zealand,,Canterbury,,,,1.0
120.0,New Zealand,2136.0,Chatham Islands,1.0,New Zealand,,,,,,1.0
120.0,New Zealand,2135.0,Gisborne,1.0,New Zealand,,Gisborne,,,,1.0
120.0,New Zealand,2134.0,Hawke's Bay,1.0,New Zealand,,Hawke's Bay,,,,1.0
120.0,New Zealand,2125.0,Manawatu-Wanganui,1.0,New Zealand,,Manawatu-Wanganui,,,,1.0
120.0,New Zealand,2133.0,Marlborough,1.0,New Zealand,,Marlborough,,,,1.0
120.0,New Zealand,2132.0,Nelson,1.0,New Zealand,,Nelson,,,,1.0
120.0,New Zealand,2131.0,Northland,1.0,New Zealand,,Northland,-34.52466,172.80396,,1.0
120.0,New Zealand,2130.0,Otago,1.0,New Zealand,,Otago,,,,1.0
120.0,New Zealand,2129.0,Southland,1.0,New Zealand,,Southland,,,,1.0
120.0,New Zealand,2128.0,Taranaki,1.0,New Zealand,,Taranaki,,,,1.0
120.0,New Zealand,,,,New Zealand,10369.0,Tasman,-41.212211,172.734718,Add,1.0
120.0,New Zealand,,,,New Zealand,10370.0,Tokelau,-9.189564,-171.814882,Add,1.0
120.0,New Zealand,2127.0,Waikato,1.0,New Zealand,,Waikato,,,,1.0
120.0,New Zealand,2126.0,Wellington,1.0,New Zealand,,Wellington,,,,1.0
120.0,New Zealand,2140.0,West Coast,1.0,New Zealand,,West Coast,-42.68244,171.10107,,1.0
119.0,Nicaragua,2054.0,AtlÃ¡ntico Norte,1.0,Nicaragua,,Atlantico Norte,,,,1.0
119.0,Nicaragua,2055.0,AtlÃ¡ntico Sur,1.0,Nicaragua,,Atlantico Sur,,,,1.0
119.0,Nicaragua,2056.0,Boaco,1.0,Nicaragua,,Boaco,,,,1.0
119.0,Nicaragua,2057.0,Carazo,1.0,Nicaragua,,Carazo,,,,1.0
119.0,Nicaragua,2058.0,Chinandega,1.0,Nicaragua,,Chinandega,,,,1.0
119.0,Nicaragua,2059.0,Chontales,1.0,Nicaragua,,Chontales,,,,1.0
119.0,Nicaragua,2060.0,EstelÃ­,1.0,Nicaragua,2060.0,Esteli,,,Change,1.0
119.0,Nicaragua,2061.0,Granada,1.0,Nicaragua,,Granada,,,,1.0
119.0,Nicaragua,2062.0,Jinotega,1.0,Nicaragua,,Jinotega,,,,1.0
119.0,Nicaragua,2063.0,LÃ©on,1.0,Nicaragua,2063.0,Leon,,,Change,1.0
119.0,Nicaragua,2064.0,Madriz,1.0,Nicaragua,,Madriz,,,,1.0
119.0,Nicaragua,2065.0,Managua,1.0,Nicaragua,,Managua,,,,1.0
119.0,Nicaragua,2066.0,Masaya,1.0,Nicaragua,,Masaya,,,,1.0
119.0,Nicaragua,2067.0,Matagalpa,1.0,Nicaragua,,Matagalpa,,,,1.0
119.0,Nicaragua,2068.0,Nicaragua,1.0,Nicaragua,,,,,Delete,1.0
119.0,Nicaragua,2069.0,Nueva Segovia,1.0,Nicaragua,,Nueva Segovia,,,,1.0
119.0,Nicaragua,2070.0,RÃ­o San Juan,1.0,Nicaragua,2070.0,Rio San Juan,,,Change,1.0
119.0,Nicaragua,2071.0,Rivas,1.0,Nicaragua,,Rivas,,,,1.0
133.0,Niger,2008.0,Agadez,1.0,Niger,,Agadez,,,,1.0
133.0,Niger,2009.0,Diffa,1.0,Niger,,Diffa,,,,1.0
133.0,Niger,2010.0,Dosso,1.0,Niger,,Dosso,,,,1.0
133.0,Niger,2011.0,Maradi,1.0,Niger,,Maradi,,,,1.0
133.0,Niger,2012.0,Niamey,1.0,Niger,,Niamey,,,,1.0
133.0,Niger,2013.0,Tahoua,1.0,Niger,,Tahoua,,,,1.0
133.0,Niger,3712.0,TillabÃ©ri,1.0,Niger,3712.0,Tillaberi,,,Change,1.0
133.0,Niger,2014.0,TillabÃ©ry,1.0,Niger,,,,,Delete,1.0
133.0,Niger,2015.0,Zinder,1.0,Niger,,Zinder,,,,1.0
160.0,Nigeria,2016.0,Abia,1.0,Nigeria,,Abia,,,,1.0
160.0,Nigeria,2017.0,Adamawa,1.0,Nigeria,,Adamawa,,,,1.0
160.0,Nigeria,2018.0,Akwa Ibom,1.0,Nigeria,,Akwa Ibom,,,,1.0
160.0,Nigeria,2019.0,Anambra,1.0,Nigeria,,Anambra,,,,1.0
160.0,Nigeria,2020.0,Bauchi,1.0,Nigeria,,Bauchi,,,,1.0
160.0,Nigeria,2021.0,Bayelsa,1.0,Nigeria,,Bayelsa,,,,1.0
160.0,Nigeria,2022.0,Benue,1.0,Nigeria,,Benue,,,,1.0
160.0,Nigeria,2023.0,Borno,1.0,Nigeria,,Borno,,,,1.0
160.0,Nigeria,2024.0,Cross River,1.0,Nigeria,,Cross River,,,,1.0
160.0,Nigeria,2025.0,Delta,1.0,Nigeria,,Delta,,,,1.0
160.0,Nigeria,2026.0,Ebonyi,1.0,Nigeria,,Ebonyi,,,,1.0
160.0,Nigeria,2027.0,Edo,1.0,Nigeria,,Edo,,,,1.0
160.0,Nigeria,2028.0,Ekiti,1.0,Nigeria,,Ekiti,,,,1.0
160.0,Nigeria,2029.0,Enugu,1.0,Nigeria,,Enugu,,,,1.0
160.0,Nigeria,2030.0,Federal Capital Territory,1.0,Nigeria,,Federal Capital Territory,,,,1.0
160.0,Nigeria,2031.0,Gombe,1.0,Nigeria,,Gombe,,,,1.0
160.0,Nigeria,2032.0,Imo,1.0,Nigeria,,Imo,,,,1.0
160.0,Nigeria,2033.0,Jigawa,1.0,Nigeria,,Jigawa,,,,1.0
160.0,Nigeria,2034.0,Kaduna,1.0,Nigeria,,Kaduna,,,,1.0
160.0,Nigeria,2035.0,Kano,1.0,Nigeria,,Kano,,,,1.0
160.0,Nigeria,2036.0,Katsina,1.0,Nigeria,,Katsina,,,,1.0
160.0,Nigeria,2037.0,Kebbi,1.0,Nigeria,,Kebbi,,,,1.0
160.0,Nigeria,2038.0,Kogi,1.0,Nigeria,,Kogi,,,,1.0
160.0,Nigeria,2039.0,Kwara,1.0,Nigeria,,Kwara,,,,1.0
160.0,Nigeria,2040.0,Lagos,1.0,Nigeria,,Lagos,,,,1.0
160.0,Nigeria,2041.0,Nassarawa,1.0,Nigeria,,Nassarawa,,,,1.0
160.0,Nigeria,2042.0,Niger,1.0,Nigeria,,Niger,,,,1.0
160.0,Nigeria,2043.0,Ogun,1.0,Nigeria,,Ogun,,,,1.0
160.0,Nigeria,2044.0,Ondo,1.0,Nigeria,,Ondo,,,,1.0
160.0,Nigeria,2045.0,Osun,1.0,Nigeria,,Osun,,,,1.0
160.0,Nigeria,2046.0,Oyo,1.0,Nigeria,,Oyo,,,,1.0
160.0,Nigeria,2047.0,Plateau,1.0,Nigeria,,Plateau,,,,1.0
160.0,Nigeria,2048.0,Rivers,1.0,Nigeria,,Rivers,,,,1.0
160.0,Nigeria,2049.0,Sokoto,1.0,Nigeria,,Sokoto,,,,1.0
160.0,Nigeria,2050.0,Taraba,1.0,Nigeria,,Taraba,,,,1.0
160.0,Nigeria,2051.0,Water body,1.0,Nigeria,,,,,Delete,1.0
160.0,Nigeria,2052.0,Yobe,1.0,Nigeria,,Yobe,,,,1.0
160.0,Nigeria,2053.0,Zamfara,1.0,Nigeria,,Zamfara,,,,1.0
132.0,Niue,2072.0,Niue,1.0,Niue,,,,,,1.0
,,1910.0,Northern Islands,1.0,Northern Mariana Islands,,,,,Delete,1.0
,,1912.0,Rota,1.0,Northern Mariana Islands,,,,,Delete,1.0
,,1911.0,Saipan,1.0,Northern Mariana Islands,,,,,Delete,1.0
,,1913.0,Tinian,1.0,Northern Mariana Islands,,,,,Delete,1.0
115.0,Norway,2091.0,Ã˜stfold,1.0,Norway,,,,,Delete,1.0
115.0,Norway,2093.0,Akershus,1.0,Norway,,Akershus,,,,1.0
115.0,Norway,2097.0,Aust-Agder,1.0,Norway,,Aust-Agder,,,,1.0
115.0,Norway,2098.0,Buskerud,1.0,Norway,,Buskerud,,,,1.0
115.0,Norway,2099.0,Finnmark,1.0,Norway,,Finnmark,,,,1.0
115.0,Norway,2100.0,Hedmark,1.0,Norway,,Hedmark,,,,1.0
115.0,Norway,2101.0,Hordaland,1.0,Norway,,Hordaland,,,,1.0
115.0,Norway,2104.0,MÃ¸re og Romsdal,1.0,Norway,2104.0,More og Romsdal,,,Change,1.0
115.0,Norway,2087.0,Nordland,1.0,Norway,,Nordland,,,,1.0
115.0,Norway,2088.0,Nord-TrÃ¸ndelag,1.0,Norway,2088.0,Nord-Trondelag,,,Change,1.0
115.0,Norway,2103.0,Oppland,1.0,Norway,,Oppland,,,,1.0
115.0,Norway,2102.0,Oslo,1.0,Norway,,Oslo,,,,1.0
115.0,Norway,3713.0,Ostfold,1.0,Norway,,Ostfold,,,,1.0
115.0,Norway,2096.0,Rogaland,1.0,Norway,,Rogaland,,,,1.0
115.0,Norway,2090.0,SÃ¸r-TrÃ¸ndelag,1.0,Norway,2090.0,Sor-Trondelag,,,Change,1.0
115.0,Norway,2105.0,Sogn og Fjordane,1.0,Norway,,Sogn og Fjordane,,,,1.0
115.0,Norway,2089.0,Telemark,1.0,Norway,,Telemark,,,,1.0
115.0,Norway,2092.0,Troms,1.0,Norway,,Troms,,,,1.0
115.0,Norway,2094.0,Vest-Agder,1.0,Norway,,Vest-Agder,,,,1.0
115.0,Norway,2095.0,Vestfold,1.0,Norway,,Vestfold,,,,1.0
115.0,Norway,,,,Norway,10371.0,Svalbard and Jan Mayen Islands,79.008619,17.998671,Add,1.0
115.0,Norway,,,,Norway,10372.0,Bouvet Island,-54.423197,3.413194,Add,1.0
125.0,Oman,2143.0,Ad Dakhliyah,1.0,Oman,,Ad Dakhiliyah,,,,1.0
125.0,Oman,2144.0,Al Batnah,1.0,Oman,2144.0,Al Batinah,,,Change,1.0
125.0,Oman,2142.0,Al Dhahira,1.0,Oman,2142.0,Az Zahirah,,,Change,1.0
125.0,Oman,2148.0,Al Wusta,1.0,Oman,,Al Wusta,,,,1.0
125.0,Oman,2146.0,Ash Sharqiyah,1.0,Oman,,Ash Sharqiyah,,,,1.0
125.0,Oman,2145.0,Dhofar,1.0,Oman,,Dhofar,,,,1.0
125.0,Oman,2141.0,Musandam,1.0,Oman,,Musandam,,,,1.0
125.0,Oman,2147.0,Muscat,1.0,Oman,,Muscat,,,,1.0
125.0,Oman,,,,Oman,10373.0,Al Buraymi,24.100141,56.100269,Add,1.0
163.0,Pakistan,2155.0,Azad Kashmir,1.0,Pakistan,,Azad Kashmir,,,,1.0
163.0,Pakistan,2154.0,Baluchistan,1.0,Pakistan,2154.0,Balochistan,,,Change,1.0
163.0,Pakistan,2150.0,F.A.T.A.,1.0,Pakistan,,,,,Delete,1.0
163.0,Pakistan,2151.0,F.C.T.,1.0,Pakistan,,,,,Delete,1.0
163.0,Pakistan,3716.0,Federally Administered Tribal Areas,1.0,Pakistan,,Federally Administered Tribal Areas,,,,1.0
163.0,Pakistan,3717.0,Islamabad Capital Territory,1.0,Pakistan,,Islamabad Capital Territory,,,,1.0
163.0,Pakistan,2152.0,N.W.F.P.,1.0,Pakistan,2152.0,Khyber Pakhtunkhwa (formerly North-West Frontier Province),,,Change,1.0
163.0,Pakistan,2153.0,Northern Areas,1.0,Pakistan,,,,,Delete,1.0
163.0,Pakistan,2156.0,Punjab,1.0,Pakistan,,Punjab,,,,1.0
163.0,Pakistan,2149.0,Sind,1.0,Pakistan,2149.0,Sindh,,,Change,1.0
231.0,Palau,2276.0,Aimeliik,1.0,Palau,,Aimeliik,,,,1.0
231.0,Palau,2281.0,Airai,1.0,Palau,,Airai,,,,1.0
231.0,Palau,,,,Palau,10374.0,Angaur,6.9,134.15,Add,1.0
231.0,Palau,,,,Palau,10375.0,Hatohobei,3.0,131.175,Add,1.0
231.0,Palau,2282.0,Kayangel,1.0,Palau,,Kayangel,,,,1.0
231.0,Palau,2283.0,Koror,1.0,Palau,,Koror,,,,1.0
231.0,Palau,2284.0,Melekeok,1.0,Palau,,Melekeok,,,,1.0
231.0,Palau,2285.0,Ngaraard,1.0,Palau,,Ngaraard,,,,1.0
231.0,Palau,2277.0,Ngarchelong,1.0,Palau,,Ngarchelong,,,,1.0
231.0,Palau,2286.0,Ngardmau,1.0,Palau,,Ngardmau,,,,1.0
231.0,Palau,2280.0,Ngatpang,1.0,Palau,,Ngatpang,,,,1.0
231.0,Palau,2279.0,Ngchesar,1.0,Palau,,Ngchesar,,,,1.0
231.0,Palau,2278.0,Ngeremlengui,1.0,Palau,,Ngeremlengui,,,,1.0
231.0,Palau,2287.0,Ngiwal,1.0,Palau,,Ngiwal,,,,1.0
231.0,Palau,2288.0,Peleliu,1.0,Palau,,Peleliu,,,,1.0
231.0,Palau,,,,Palau,10376.0,Sonsorol,5.333333,132.216667,Add,1.0
146.0,Palestine,2455.0,Gaza,1.0,Palestine,,Gaza,,,,1.0
146.0,Palestine,2456.0,West Bank,1.0,Palestine,,West Bank,,,,1.0
165.0,Panama,2157.0,Bocas del Toro,1.0,Panama,2157.0,Bocas del Toro,,,Change,1.0
165.0,Panama,2168.0,ChiriquÃ­,1.0,Panama,2168.0,Chiriqui,,,Change,1.0
165.0,Panama,2167.0,CoclÃ©,1.0,Panama,2167.0,Cocle,,,Change,1.0
165.0,Panama,2166.0,ColÃ³n,1.0,Panama,2166.0,Colon,,,Change,1.0
165.0,Panama,2165.0,DariÃ©n,1.0,Panama,2165.0,Darien,,,Change,1.0
165.0,Panama,2164.0,EmberÃ¡,1.0,Panama,2164.0,Embera-Wounaan,,,Change,1.0
165.0,Panama,2163.0,Herrera,1.0,Panama,,Herrera,,,,1.0
165.0,Panama,2162.0,Kuna Yala,1.0,Panama,,Kuna Yala,,,,1.0
165.0,Panama,2161.0,Los Santos,1.0,Panama,,Los Santos,,,,1.0
165.0,Panama,2160.0,NgÃ¶be BuglÃ©,1.0,Panama,2160.0,Ngobe-Bugle,,,Change,1.0
165.0,Panama,2159.0,PanamÃ¡,1.0,Panama,2159.0,Panama,,,Change,1.0
165.0,Panama,2158.0,Veraguas,1.0,Panama,,Veraguas,,,,1.0
167.0,Papua New Guinea,2294.0,Central,1.0,Papua New Guinea,,Central,-9.057,160.179,,1.0
167.0,Papua New Guinea,2293.0,Chimbu,1.0,Papua New Guinea,,Chimbu,,,,1.0
167.0,Papua New Guinea,2292.0,East New Britain,1.0,Papua New Guinea,,East New Britain,,,,1.0
167.0,Papua New Guinea,2291.0,East Sepik,1.0,Papua New Guinea,,East Sepik,,,,1.0
167.0,Papua New Guinea,2290.0,Eastern Highlands,1.0,Papua New Guinea,,Eastern Highlands,,,,1.0
167.0,Papua New Guinea,2307.0,Enga,1.0,Papua New Guinea,,Enga,,,,1.0
167.0,Papua New Guinea,2289.0,Gulf,1.0,Papua New Guinea,,Gulf,,,,1.0
167.0,Papua New Guinea,2306.0,Madang,1.0,Papua New Guinea,,Madang,,,,1.0
167.0,Papua New Guinea,2305.0,Manus,1.0,Papua New Guinea,,Manus,,,,1.0
167.0,Papua New Guinea,2304.0,Milne Bay,1.0,Papua New Guinea,,Milne Bay,-10.32303,150.33142,,1.0
167.0,Papua New Guinea,2303.0,Morobe,1.0,Papua New Guinea,,Morobe,,,,1.0
167.0,Papua New Guinea,2302.0,New Ireland,1.0,Papua New Guinea,,New Ireland,-3.33,151.927,,1.0
167.0,Papua New Guinea,2301.0,North Solomons,1.0,Papua New Guinea,2301.0,Bougainville,,,Change,1.0
167.0,Papua New Guinea,2300.0,Northern,1.0,Papua New Guinea,,Northern,,,,1.0
167.0,Papua New Guinea,,,,Papua New Guinea,10860.0,National Capital,-9.416667,147.166667,Add,1.0
167.0,Papua New Guinea,2299.0,Sandaun,1.0,Papua New Guinea,,Sandaun,,,,1.0
167.0,Papua New Guinea,2298.0,Southern Highlands,1.0,Papua New Guinea,,Southern Highlands,,,,1.0
167.0,Papua New Guinea,2297.0,West New Britain,1.0,Papua New Guinea,,West New Britain,,,,1.0
167.0,Papua New Guinea,2296.0,Western,1.0,Papua New Guinea,,Western,,,,1.0
167.0,Papua New Guinea,2295.0,Western Highlands,1.0,Papua New Guinea,,Western Highlands,,,,1.0
121.0,Paraguay,2444.0,Ã Â‘eembucÃº,1.0,Paraguay,,,,,,1.0
121.0,Paraguay,2440.0,Alto Paraguay,1.0,Paraguay,,Alto Paraguay,,,,1.0
121.0,Paraguay,2439.0,Alto ParanÃ¡,1.0,Paraguay,2439.0,Alto Parana,,,Change,1.0
121.0,Paraguay,2438.0,Amambay,1.0,Paraguay,,Amambay,,,,1.0
121.0,Paraguay,2454.0,AsunciÃ³n,1.0,Paraguay,2454.0,Asuncion,,,Change,1.0
121.0,Paraguay,2437.0,BoquerÃ³n,1.0,Paraguay,2437.0,Boqueron,,,Change,1.0
121.0,Paraguay,2453.0,CaaguazÃº,1.0,Paraguay,2453.0,Caaguazu,,,Change,1.0
